times,odmr_peak_pos_0[Hz],odmr_peak_pos_1[Hz]
2024-04-19 21:24:33.530397,2648172203.5225754,2724793771.8014736
2024-04-19 21:24:39.583960,2648172815.7935114,2724794591.3922157
2024-04-19 21:24:45.594976,2648173981.252529,2724797795.3002205
2024-04-19 21:24:51.625286,2648172956.8567023,2724796347.1263137
2024-04-19 21:24:57.631158,2648171752.4067535,2724795499.558379
2024-04-19 21:25:03.503043,2648173855.4222956,2724795818.883955
2024-04-19 21:25:09.552573,2648175343.3132544,2724795444.3823
2024-04-19 21:25:14.379437,2648172792.7622952,2724794521.669338
2024-04-19 21:25:19.212999,2648175064.480543,2724794536.9009123
2024-04-19 21:25:24.514077,2648169836.1750064,2724797052.935048
2024-04-19 21:25:29.445640,2648168442.849339,2724800129.55206
2024-04-19 21:25:35.496122,2648170548.6074357,2724797768.213665
2024-04-19 21:25:40.300091,2648173218.6566553,2724794622.904211
2024-04-19 21:25:46.074276,2648172414.7880573,2724797526.8015237
2024-04-19 21:25:51.484208,2648171483.1968036,2724794364.368607
2024-04-19 21:25:56.944452,2648175911.9491568,2724796537.4664774
2024-04-19 21:26:02.137747,2648173572.7649317,2724797210.2607574
2024-04-19 21:26:07.560877,2648171864.7614264,2724797807.452597
2024-04-19 21:26:13.445729,2648169488.4521365,2724796854.4580555
2024-04-19 21:26:18.859739,2648169852.570509,2724795775.7656612
2024-04-19 21:26:24.318144,2648171028.0288253,2724799356.0810347
2024-04-19 21:26:30.360894,2648172335.698964,2724801341.559293
2024-04-19 21:26:35.783545,2648168896.871582,2724800549.6521773
2024-04-19 21:26:41.869949,2648169005.015916,2724801100.50365
2024-04-19 21:26:47.323987,2648167580.7135906,2724802129.271283
2024-04-19 21:26:52.785908,2648168239.145078,2724798120.640094
2024-04-19 21:26:58.259905,2648170255.531699,2724800500.9766955
2024-04-19 21:27:04.373534,2648171843.8042912,2724797646.7643456
2024-04-19 21:27:09.802608,2648170175.4312296,2724798288.5397654
2024-04-19 21:27:15.773335,2648171528.6444235,2724797608.496279
2024-04-19 21:27:21.555957,2648170500.5903654,2724799957.3799443
2024-04-19 21:27:27.546448,2648172690.7195168,2724797613.758005
2024-04-19 21:27:33.581849,2648169580.0196066,2724798973.6484585
2024-04-19 21:27:39.593239,2648171740.8056993,2724796660.120884
2024-04-19 21:27:45.576848,2648169056.511156,2724799376.9621744
2024-04-19 21:27:51.024743,2648170493.42223,2724798933.1622915
2024-04-19 21:27:57.045391,2648172210.9907,2724801013.1300483
2024-04-19 21:28:02.273760,2648170621.729782,2724798143.182555
2024-04-19 21:28:08.274286,2648169222.1728783,2724800239.6872625
2024-04-19 21:28:14.289571,2648171696.032835,2724800531.906818
2024-04-19 21:28:20.252479,2648171532.5284753,2724795355.395337
2024-04-19 21:28:26.239864,2648172051.892412,2724797713.202637
2024-04-19 21:28:32.297481,2648172343.819262,2724799932.515962
2024-04-19 21:28:38.345170,2648171045.67544,2724797873.7783623
2024-04-19 21:28:44.386868,2648172071.0237656,2724797647.297581
2024-04-19 21:28:50.377761,2648170687.2474313,2724801093.34853
2024-04-19 21:28:56.410802,2648172486.8582864,2724796773.0615277
2024-04-19 21:29:02.457038,2648173106.4250712,2724800097.0199156
2024-04-19 21:29:08.487941,2648173369.657158,2724800283.6083155
2024-04-19 21:29:14.524187,2648171188.570905,2724800146.0351553
2024-04-19 21:29:20.553171,2648173287.4183407,2724799166.78589
2024-04-19 21:29:26.530056,2648170803.8395605,2724794350.1791363
2024-04-19 21:29:32.627283,2648169991.4984655,2724796725.409636
2024-04-19 21:29:38.614307,2648172579.18738,2724798828.1696534
2024-04-19 21:29:44.694122,2648173594.1465507,2724796676.796698
2024-04-19 21:29:50.524935,2648172537.661911,2724797926.3818903
2024-04-19 21:29:56.552364,2648169434.941501,2724797766.2915792
2024-04-19 21:30:02.358325,2648172640.845918,2724799859.191186
2024-04-19 21:30:08.130129,2648170127.412821,2724800244.98368
2024-04-19 21:30:14.168513,2648171067.187702,2724798359.3519607
2024-04-19 21:30:19.397732,2648169141.974654,2724800617.6618013
2024-04-19 21:30:25.458136,2648173363.5402465,2724801203.7463946
2024-04-19 21:30:31.450750,2648172499.276701,2724797680.695077
2024-04-19 21:30:37.441854,2648170687.119865,2724799173.3953867
2024-04-19 21:30:42.814451,2648169555.3087144,2724801396.492852
2024-04-19 21:30:48.778472,2648169867.4436936,2724800340.730507
2024-04-19 21:30:54.167079,2648170282.690198,2724798070.5313463
2024-04-19 21:31:00.190710,2648172943.555716,2724799170.9317055
2024-04-19 21:31:06.175652,2648172316.452403,2724797128.7861056
2024-04-19 21:31:12.141136,2648173488.1238613,2724801296.8873887
2024-04-19 21:31:18.125075,2648173330.8912983,2724798580.497261
2024-04-19 21:31:24.150252,2648168930.763529,2724798219.574087
2024-04-19 21:31:30.215388,2648170416.2142105,2724796888.334689
2024-04-19 21:31:36.081967,2648171051.3276052,2724795095.390711
2024-04-19 21:31:41.441468,2648171462.21135,2724799483.8246384
2024-04-19 21:31:47.438054,2648169391.1456604,2724801919.3729706
2024-04-19 21:31:52.952591,2648170685.4730434,2724801639.237798
2024-04-19 21:31:58.949014,2648167773.7708416,2724801792.444008
2024-04-19 21:32:04.984428,2648167149.5998483,2724801637.701892
2024-04-19 21:32:10.999801,2648169900.068467,2724798929.2207594
2024-04-19 21:32:17.012938,2648171143.5907497,2724798067.9278593
2024-04-19 21:32:23.041282,2648169164.334217,2724797591.49345
2024-04-19 21:32:29.016304,2648170269.8229046,2724796639.834511
2024-04-19 21:32:35.065175,2648169494.4666758,2724795602.750504
2024-04-19 21:32:41.095349,2648170140.92729,2724799919.5086265
2024-04-19 21:32:47.140533,2648167534.471898,2724800315.3371754
2024-04-19 21:32:52.958189,2648169215.7948713,2724803491.651646
2024-04-19 21:32:58.998280,2648168575.0455017,2724802167.5912633
2024-04-19 21:33:05.030595,2648169148.501132,2724801119.961478
2024-04-19 21:33:11.070906,2648170116.9281735,2724803464.320915
2024-04-19 21:33:17.089341,2648171500.237905,2724803685.3288336
2024-04-19 21:33:22.884782,2648170757.839569,2724803736.2732444
2024-04-19 21:33:28.929413,2648169862.9798775,2724801248.465291
2024-04-19 21:33:34.881433,2648167930.3247633,2724798164.756697
2024-04-19 21:33:40.271230,2648170778.1869793,2724801547.348575
2024-04-19 21:33:46.293317,2648171672.8320312,2724798811.333576
2024-04-19 21:33:52.306136,2648172025.8344383,2724799800.885787
2024-04-19 21:33:58.286014,2648169618.5754247,2724799789.9288473
2024-04-19 21:34:04.082611,2648173512.085501,2724794948.5890245
2024-04-19 21:34:09.471693,2648172037.5509143,2724799808.2348514
2024-04-19 21:34:14.923403,2648172177.99644,2724799766.4602284
2024-04-19 21:34:20.741478,2648173331.1854315,2724801568.180377
2024-04-19 21:34:26.795319,2648173051.115237,2724798856.5652328
2024-04-19 21:34:32.249003,2648169831.3787336,2724800406.533399
2024-04-19 21:34:38.132676,2648168971.134341,2724801167.4249334
2024-04-19 21:34:44.146418,2648168104.2000413,2724798049.8508577
2024-04-19 21:34:50.114169,2648174191.197925,2724797363.246649
2024-04-19 21:34:56.058694,2648170175.376795,2724798503.797219
2024-04-19 21:35:02.027406,2648172185.6791744,2724797180.218459
2024-04-19 21:35:07.774973,2648172408.580407,2724797229.3472476
2024-04-19 21:35:13.740914,2648171414.008748,2724795525.706705
2024-04-19 21:35:19.565000,2648173150.872429,2724800629.7556143
2024-04-19 21:35:25.595179,2648169714.2702894,2724799085.198329
2024-04-19 21:35:30.973807,2648170992.4556847,2724801422.859235
2024-04-19 21:35:36.965143,2648169077.027032,2724798454.5848455
2024-04-19 21:35:43.001347,2648169331.948443,2724797221.006604
2024-04-19 21:35:49.030288,2648170168.8296385,2724800281.9974275
2024-04-19 21:35:55.030340,2648167645.914298,2724801747.166937
2024-04-19 21:36:00.806246,2648167311.6798344,2724798323.5934587
2024-04-19 21:36:06.165880,2648170646.107559,2724800240.354
2024-04-19 21:36:12.160323,2648167756.2057667,2724801261.5465403
2024-04-19 21:36:18.153049,2648169380.262695,2724797285.565056
2024-04-19 21:36:24.096861,2648170146.318794,2724801197.9263673
2024-04-19 21:36:30.134532,2648167438.383373,2724800331.106054
2024-04-19 21:36:35.864939,2648170868.0215163,2724796963.2513433
2024-04-19 21:36:41.895656,2648172063.4434566,2724796404.5517216
2024-04-19 21:36:47.888180,2648168878.482515,2724795777.173882
2024-04-19 21:36:53.896388,2648170990.798285,2724800164.0296464
2024-04-19 21:36:59.885928,2648170154.80809,2724795627.0084076
2024-04-19 21:37:05.251125,2648167277.699481,2724798166.6051416
2024-04-19 21:37:11.089599,2648172952.3678102,2724799708.443463
2024-04-19 21:37:17.107680,2648171559.13146,2724797100.024257
2024-04-19 21:37:23.076664,2648169054.8936114,2724802431.708487
2024-04-19 21:37:29.093834,2648167941.856738,2724798939.5098286
2024-04-19 21:37:35.155728,2648173669.800582,2724800057.6008053
2024-04-19 21:37:41.022228,2648168343.712605,2724801555.6057134
2024-04-19 21:37:47.048470,2648171799.72817,2724801849.1015544
2024-04-19 21:37:52.499163,2648170808.0810256,2724798619.010604
2024-04-19 21:37:58.512587,2648171263.3232136,2724799518.276282
2024-04-19 21:38:04.598359,2648171164.0977306,2724797307.974478
2024-04-19 21:38:10.001609,2648173043.0093226,2724794272.3519726
2024-04-19 21:38:16.007856,2648171968.1614313,2724796470.686292
2024-04-19 21:38:22.001141,2648172137.251168,2724796885.688579
2024-04-19 21:38:28.047029,2648171650.5084653,2724796634.668583
2024-04-19 21:38:33.481817,2648172412.521862,2724796631.3561907
2024-04-19 21:38:39.479274,2648173580.7571573,2724800936.9773464
2024-04-19 21:38:45.514126,2648171651.812956,2724796810.307478
2024-04-19 21:38:51.561685,2648171997.7886515,2724798209.5529594
2024-04-19 21:38:57.594233,2648172119.298119,2724798477.2556133
2024-04-19 21:39:02.992246,2648174365.5890827,2724797338.0262985
2024-04-19 21:39:08.240758,2648172644.0873938,2724797901.892971
2024-04-19 21:39:13.575696,2648168984.210844,2724801131.8977876
2024-04-19 21:39:19.555019,2648169353.4627686,2724799472.697423
2024-04-19 21:39:24.931950,2648170100.62568,2724797828.1882877
2024-04-19 21:39:30.358656,2648174048.401756,2724797016.0553284
2024-04-19 21:39:36.311396,2648170305.7709084,2724798143.5457463
2024-04-19 21:39:42.335513,2648171513.5527015,2724796515.5056267
2024-04-19 21:39:48.322001,2648173412.7714396,2724798419.878189
2024-04-19 21:39:54.322736,2648171392.12685,2724797300.1082907
2024-04-19 21:40:00.405731,2648174824.582184,2724798347.0306683
2024-04-19 21:40:06.218943,2648170332.83563,2724797682.1034794
2024-04-19 21:40:12.217490,2648169872.3316607,2724798457.835018
2024-04-19 21:40:18.150811,2648168317.373843,2724796789.2976084
2024-04-19 21:40:24.129695,2648172361.552348,2724798091.373369
2024-04-19 21:40:29.526510,2648170120.8711967,2724800969.0211353
2024-04-19 21:40:35.302229,2648169170.907689,2724799885.7256107
2024-04-19 21:40:41.109740,2648170942.696784,2724796402.424283
2024-04-19 21:40:47.049245,2648170854.679819,2724800049.027701
2024-04-19 21:40:52.618510,2648174652.5679455,2724796980.0963516
2024-04-19 21:40:58.607551,2648170531.5239964,2724796387.5612373
2024-04-19 21:41:04.594357,2648171072.014077,2724798259.702835
2024-04-19 21:41:10.544742,2648169404.106599,2724801489.845092
2024-04-19 21:41:16.326389,2648170479.8702335,2724799747.8997574
2024-04-19 21:41:22.336634,2648171816.1591926,2724803101.521365
2024-04-19 21:41:28.329787,2648169589.4074154,2724798697.8259196
2024-04-19 21:41:34.336133,2648168147.4992085,2724800274.9897523
2024-04-19 21:41:39.657251,2648170144.5271187,2724799518.658807
2024-04-19 21:41:45.645429,2648168097.2424603,2724801174.8948154
2024-04-19 21:41:51.604549,2648168088.4503717,2724802200.058793
2024-04-19 21:41:57.548286,2648168262.2777486,2724799549.9363775
2024-04-19 21:42:03.585955,2648169754.7032733,2724798903.841734
2024-04-19 21:42:09.755715,2648171237.29078,2724798030.823678
2024-04-19 21:42:15.694178,2648169536.701615,2724798538.8136673
2024-04-19 21:42:21.699176,2648167655.9051685,2724795475.322048
2024-04-19 21:42:27.198056,2648170469.2018175,2724800292.674899
2024-04-19 21:42:33.174488,2648171149.975031,2724796628.6950397
2024-04-19 21:42:39.200971,2648171758.2483063,2724796492.801219
2024-04-19 21:42:44.996547,2648169120.115491,2724797919.469944
2024-04-19 21:42:51.025780,2648171904.4862227,2724796658.673442
2024-04-19 21:42:57.058582,2648171850.8111143,2724798312.346005
2024-04-19 21:43:03.080359,2648174395.6131287,2724793792.917721
2024-04-19 21:43:09.132538,2648171450.566721,2724799119.3857756
2024-04-19 21:43:15.134355,2648170274.718934,2724796832.9369645
2024-04-19 21:43:21.117523,2648171050.7994304,2724796858.902587
2024-04-19 21:43:27.073799,2648169681.3470416,2724801079.9418554
2024-04-19 21:43:32.977058,2648169463.2607074,2724798164.5162506
2024-04-19 21:43:38.893599,2648170264.9929633,2724800853.5217175
2024-04-19 21:43:44.886736,2648170839.071115,2724801444.4784107
2024-04-19 21:43:50.694401,2648169187.5045342,2724800075.9291654
2024-04-19 21:43:56.687674,2648167405.1230063,2724802149.6500406
2024-04-19 21:44:02.617486,2648170173.5514874,2724802514.1592655
2024-04-19 21:44:07.808918,2648168813.942998,2724800359.6925735
2024-04-19 21:44:13.154252,2648168197.4960685,2724796893.1938515
2024-04-19 21:44:18.923118,2648171864.2846203,2724795619.979168
2024-04-19 21:44:24.884902,2648169940.487875,2724795970.5160747
2024-04-19 21:44:30.882485,2648170081.792782,2724795397.27866
2024-04-19 21:44:36.843803,2648169022.72293,2724795559.72598
2024-04-19 21:44:42.875992,2648171772.2795067,2724798293.470891
2024-04-19 21:44:48.882281,2648170626.162469,2724797367.2448897
2024-04-19 21:44:54.695923,2648173701.331182,2724795286.9905977
2024-04-19 21:45:00.503878,2648170506.522626,2724798394.2691145
2024-04-19 21:45:06.296318,2648173287.7056284,2724797308.556491
2024-04-19 21:45:12.307160,2648172301.2174816,2724795437.472399
2024-04-19 21:45:18.361398,2648171211.919089,2724796623.6811733
2024-04-19 21:45:24.132659,2648171449.475138,2724794837.287041
2024-04-19 21:45:29.613124,2648171934.809474,2724795799.551016
2024-04-19 21:45:35.398157,2648169795.234673,2724795595.6727095
2024-04-19 21:45:41.424692,2648171122.478237,2724798348.040123
2024-04-19 21:45:47.455010,2648170383.9847975,2724795646.0067782
2024-04-19 21:45:53.478314,2648171360.96265,2724797424.6985464
2024-04-19 21:45:59.214916,2648171479.892612,2724797068.0961905
2024-04-19 21:46:04.951116,2648171521.0316305,2724795224.014771
2024-04-19 21:46:10.931987,2648169173.572191,2724797054.1314344
2024-04-19 21:46:16.938624,2648172378.3444085,2724797528.47895
2024-04-19 21:46:22.918507,2648171688.551381,2724795552.504553
2024-04-19 21:46:28.725053,2648171738.893236,2724790966.2207556
2024-04-19 21:46:34.786453,2648171085.013631,2724797881.988323
2024-04-19 21:46:40.829965,2648171761.9862394,2724795312.1714926
2024-04-19 21:46:46.009210,2648174395.116972,2724795715.70967
2024-04-19 21:46:51.985131,2648173286.7219954,2724797141.4733753
2024-04-19 21:46:58.001955,2648168952.9303885,2724795649.554872
2024-04-19 21:47:03.968456,2648174537.881222,2724795680.1086187
2024-04-19 21:47:09.734911,2648171824.1870584,2724794746.7341304
2024-04-19 21:47:15.476700,2648169200.495034,2724795325.982874
2024-04-19 21:47:21.482976,2648172460.7041206,2724797216.0654793
2024-04-19 21:47:27.111356,2648170759.625717,2724798170.0676937
2024-04-19 21:47:33.084883,2648169928.5517764,2724798925.137513
2024-04-19 21:47:38.944117,2648172475.604098,2724796885.688487
2024-04-19 21:47:44.901104,2648168074.5742483,2724796128.4881215
2024-04-19 21:47:50.838599,2648168299.370568,2724796390.926876
2024-04-19 21:47:56.743221,2648170776.98736,2724795754.2323074
2024-04-19 21:48:02.677586,2648170081.8216496,2724796594.528168
2024-04-19 21:48:08.685942,2648168506.242767,2724796931.8471346
2024-04-19 21:48:14.658800,2648169794.077272,2724798266.4856324
2024-04-19 21:48:20.035552,2648167842.746171,2724797222.4619093
2024-04-19 21:48:25.399726,2648172359.6459765,2724800886.892377
2024-04-19 21:48:30.947119,2648171165.9021726,2724797219.1166573
2024-04-19 21:48:36.958692,2648172152.5392685,2724796510.4509797
2024-04-19 21:48:42.910470,2648170237.222541,2724799276.9003563
2024-04-19 21:48:48.713318,2648171390.953527,2724797574.6944714
2024-04-19 21:48:54.566748,2648173100.6359587,2724795857.6187787
2024-04-19 21:49:00.495461,2648171973.1768436,2724796584.056278
2024-04-19 21:49:06.295199,2648169410.7018437,2724795264.52425
2024-04-19 21:49:12.249202,2648169339.436096,2724795690.417245
2024-04-19 21:49:18.031258,2648173216.066539,2724795759.2702236
2024-04-19 21:49:24.008418,2648168840.139078,2724796944.371028
2024-04-19 21:49:30.005770,2648170583.480466,2724796268.736193
2024-04-19 21:49:35.759608,2648171273.404581,2724796824.9323807
2024-04-19 21:49:41.697885,2648169317.6695957,2724793951.121601
2024-04-19 21:49:47.682115,2648170012.6098824,2724797475.329836
2024-04-19 21:49:53.722710,2648171448.560052,2724797714.7032814
2024-04-19 21:49:59.696080,2648169023.616564,2724797244.032159
2024-04-19 21:50:05.100607,2648169847.3235345,2724795831.465149
2024-04-19 21:50:10.442728,2648171291.6544046,2724797760.0130415
2024-04-19 21:50:16.422074,2648169636.211478,2724796162.6720963
2024-04-19 21:50:22.401683,2648169193.516208,2724797357.8921876
2024-04-19 21:50:28.409286,2648170833.383368,2724796885.2314878
2024-04-19 21:50:34.398060,2648175096.3255625,2724793669.5834274
2024-04-19 21:50:40.165797,2648170917.883613,2724795435.5508156
2024-04-19 21:50:46.218830,2648170256.6316004,2724798574.3595867
2024-04-19 21:50:51.596746,2648170449.111348,2724794229.2473745
2024-04-19 21:50:57.415081,2648173661.4559255,2724791975.822337
2024-04-19 21:51:03.447193,2648173522.0987263,2724796061.223634
2024-04-19 21:51:09.414192,2648169224.826523,2724793399.659404
2024-04-19 21:51:14.797458,2648173930.0854406,2724792719.81254
2024-04-19 21:51:20.786746,2648173394.5494747,2724792360.848612
2024-04-19 21:51:26.861363,2648172770.322983,2724793612.2644577
2024-04-19 21:51:32.894859,2648174218.030913,2724795118.02236
2024-04-19 21:51:38.266421,2648171188.751567,2724795445.0511165
2024-04-19 21:51:44.259594,2648172296.7496414,2724797608.028961
2024-04-19 21:51:50.260735,2648173353.864478,2724799190.1570888
2024-04-19 21:51:56.048871,2648169105.9891376,2724797520.7534213
2024-04-19 21:52:02.012901,2648173750.191293,2724798385.4154816
2024-04-19 21:52:07.939658,2648169628.834919,2724797832.005069
2024-04-19 21:52:13.730606,2648173434.5398474,2724796114.1016855
2024-04-19 21:52:19.552653,2648172271.4139385,2724792432.1269875
2024-04-19 21:52:25.008628,2648171004.379844,2724794771.8150086
2024-04-19 21:52:30.411588,2648169751.2436733,2724796385.574917
2024-04-19 21:52:36.458805,2648170177.302079,2724794841.0470634
2024-04-19 21:52:41.844156,2648173873.9625683,2724795085.785172
2024-04-19 21:52:47.651528,2648173418.7752743,2724796813.5423946
2024-04-19 21:52:53.827191,2648172517.392217,2724797811.4044933
2024-04-19 21:52:59.817621,2648170392.3275313,2724797514.169318
2024-04-19 21:53:05.376683,2648170839.378254,2724795618.258216
2024-04-19 21:53:11.170133,2648172090.7096806,2724794726.810625
2024-04-19 21:53:16.399483,2648172276.6322823,2724793437.4707565
2024-04-19 21:53:22.267810,2648174450.8773727,2724791251.713629
2024-04-19 21:53:28.167056,2648173437.9031134,2724797963.7400036
2024-04-19 21:53:34.128829,2648176419.11467,2724796570.0632877
2024-04-19 21:53:40.098599,2648172104.48977,2724797085.200127
2024-04-19 21:53:46.093497,2648171087.6543074,2724796033.857212
2024-04-19 21:53:51.525587,2648172205.5273113,2724795738.737093
2024-04-19 21:53:57.344030,2648171597.012876,2724794287.5593815
2024-04-19 21:54:03.408664,2648170685.356242,2724799229.3819294
2024-04-19 21:54:09.268644,2648169941.8297377,2724797420.6196284
2024-04-19 21:54:15.285679,2648169147.424066,2724795959.8830853
2024-04-19 21:54:21.070126,2648171003.4174795,2724795068.2649183
2024-04-19 21:54:27.089470,2648171294.9640913,2724793873.1636963
2024-04-19 21:54:32.831350,2648172493.4784656,2724793944.048893
2024-04-19 21:54:38.608621,2648169269.151526,2724799853.4753847
2024-04-19 21:54:44.430865,2648170037.8327336,2724797947.073511
2024-04-19 21:54:50.431014,2648171205.7259736,2724797831.646208
2024-04-19 21:54:56.243111,2648170628.172151,2724794549.525728
2024-04-19 21:55:02.251916,2648172209.379895,2724796902.9122257
2024-04-19 21:55:08.220065,2648171092.2200737,2724797983.2003107
2024-04-19 21:55:14.029578,2648174054.369315,2724796352.297468
2024-04-19 21:55:19.934761,2648170338.870385,2724797937.262763
2024-04-19 21:55:25.851187,2648171671.7725873,2724793479.2964993
2024-04-19 21:55:31.787061,2648169915.546996,2724795550.3021226
2024-04-19 21:55:37.153791,2648166778.7087884,2724800348.960279
2024-04-19 21:55:42.946880,2648170116.1092815,2724797900.5577145
2024-04-19 21:55:48.351481,2648170642.636011,2724799181.649675
2024-04-19 21:55:54.358244,2648170978.3233743,2724801840.0176916
2024-04-19 21:55:59.749369,2648167392.370285,2724799596.5150204
2024-04-19 21:56:05.733260,2648170605.8233943,2724800004.3351536
2024-04-19 21:56:11.552033,2648170168.881391,2724798398.758873
2024-04-19 21:56:17.526623,2648171144.3689704,2724796647.473248
2024-04-19 21:56:22.900858,2648171374.056139,2724798627.8361244
2024-04-19 21:56:28.873691,2648168517.0341663,2724799161.073347
2024-04-19 21:56:34.440913,2648169182.505,2724796172.3980265
2024-04-19 21:56:39.822394,2648168602.6404104,2724795789.490738
2024-04-19 21:56:45.726817,2648168942.888029,2724799155.891725
2024-04-19 21:56:51.733876,2648170714.688764,2724798454.3765445
2024-04-19 21:56:57.549242,2648169161.4620285,2724797012.6637144
2024-04-19 21:57:03.327417,2648172253.0200014,2724797786.6364436
2024-04-19 21:57:09.124900,2648166309.8443017,2724798433.7337675
2024-04-19 21:57:15.091989,2648170455.428177,2724797477.826907
2024-04-19 21:57:21.089058,2648170182.4508286,2724800732.62263
2024-04-19 21:57:27.085616,2648167531.3576674,2724796889.908408
2024-04-19 21:57:32.835004,2648168989.319892,2724796266.15528
2024-04-19 21:57:38.270873,2648172208.886194,2724798465.496912
2024-04-19 21:57:44.362520,2648170498.862031,2724798358.9641767
2024-04-19 21:57:49.771308,2648170164.111144,2724796085.9796066
2024-04-19 21:57:55.801852,2648172674.2113566,2724794745.9448733
2024-04-19 21:58:01.607531,2648171910.4095783,2724797260.6370234
2024-04-19 21:58:07.561481,2648169204.435054,2724798400.6985693
2024-04-19 21:58:13.528065,2648171073.91072,2724799700.1735325
2024-04-19 21:58:19.553247,2648172185.589675,2724797618.0521727
2024-04-19 21:58:25.627104,2648170745.9568987,2724798165.02847
2024-04-19 21:58:31.372255,2648171770.967499,2724796097.8238964
2024-04-19 21:58:37.379249,2648172287.1846943,2724796804.766163
2024-04-19 21:58:43.329315,2648171103.8575,2724798523.161148
2024-04-19 21:58:49.339266,2648170075.4920154,2724795834.666279
2024-04-19 21:58:55.314501,2648168730.494997,2724801240.6294785
2024-04-19 21:59:01.285154,2648167389.253671,2724799562.9510684
2024-04-19 21:59:07.268367,2648171491.7249956,2724800108.0664396
2024-04-19 21:59:13.266278,2648168284.737918,2724801555.8069735
2024-04-19 21:59:19.231767,2648170350.198364,2724800604.1048536
2024-04-19 21:59:25.247241,2648172377.4552,2724800788.43418
2024-04-19 21:59:31.015789,2648172304.011558,2724797726.8553348
2024-04-19 21:59:36.807133,2648169955.9843216,2724795899.9160967
2024-04-19 21:59:42.586166,2648172687.799206,2724798868.681387
2024-04-19 21:59:48.582530,2648171558.653425,2724799213.0107327
2024-04-19 21:59:54.364806,2648170196.1336493,2724796602.499644
2024-04-19 22:00:00.180821,2648171455.611001,2724797236.278487
2024-04-19 22:00:05.927902,2648172076.1967726,2724797207.062567
2024-04-19 22:00:11.544175,2648172080.0173035,2724801595.896083
2024-04-19 22:00:17.517739,2648169898.0809674,2724799052.8658752
2024-04-19 22:00:22.911557,2648167792.77015,2724797621.1992197
2024-04-19 22:00:28.886801,2648168805.769082,2724797234.2886934
2024-04-19 22:00:34.874994,2648171672.510099,2724798935.044944
2024-04-19 22:00:40.909212,2648169649.1137075,2724799347.259273
2024-04-19 22:00:46.673199,2648169494.98955,2724799011.033855
2024-04-19 22:00:52.455994,2648168466.413726,2724796382.7798715
2024-04-19 22:00:58.458554,2648170281.1672554,2724803570.5210857
2024-04-19 22:01:04.418754,2648170207.9498024,2724798487.4542837
2024-04-19 22:01:10.144925,2648169491.068588,2724802983.879027
2024-04-19 22:01:16.136538,2648169111.8631516,2724802656.2333803
2024-04-19 22:01:22.126160,2648168286.1588984,2724802027.164254
2024-04-19 22:01:27.798279,2648170216.5049067,2724803441.3314195
2024-04-19 22:01:33.532386,2648167461.652302,2724801660.732727
2024-04-19 22:01:39.127188,2648169821.274643,2724798551.2246094
2024-04-19 22:01:44.563809,2648169530.226563,2724801047.333954
2024-04-19 22:01:50.364180,2648167667.2207413,2724801619.9758534
2024-04-19 22:01:56.178142,2648171032.526351,2724797078.1258335
2024-04-19 22:02:02.210263,2648169132.1334696,2724801761.8990517
2024-04-19 22:02:08.211682,2648170822.403901,2724802258.5521007
2024-04-19 22:02:14.189782,2648172105.3688927,2724797354.117889
2024-04-19 22:02:20.160782,2648170191.303378,2724800836.3178315
2024-04-19 22:02:26.169201,2648169316.892932,2724801265.823926
2024-04-19 22:02:31.986337,2648167853.5248895,2724800808.790594
2024-04-19 22:02:37.836522,2648167332.3063936,2724802220.4346333
2024-04-19 22:02:43.817713,2648169771.537537,2724802175.7710056
2024-04-19 22:02:49.791107,2648168796.725097,2724800763.5511436
2024-04-19 22:02:55.740372,2648169779.184608,2724802938.8950067
2024-04-19 22:03:01.550967,2648170644.927557,2724801778.3564887
2024-04-19 22:03:07.482490,2648170462.319816,2724804779.7694597
2024-04-19 22:03:13.230990,2648170504.8856964,2724801170.430694
2024-04-19 22:03:19.013719,2648171769.3524547,2724798428.45134
2024-04-19 22:03:24.356520,2648171529.0475407,2724801322.302298
2024-04-19 22:03:30.154367,2648171564.9471793,2724800046.246381
2024-04-19 22:03:36.024301,2648168859.2696342,2724800607.177436
2024-04-19 22:03:41.889515,2648168312.375704,2724800089.6438084
2024-04-19 22:03:47.693404,2648170190.4526997,2724797939.5516686
2024-04-19 22:03:53.423744,2648170234.7219296,2724802052.762294
2024-04-19 22:03:59.383596,2648175582.77673,2724801398.895625
2024-04-19 22:04:05.391795,2648173686.6759915,2724799206.933751
2024-04-19 22:04:11.433548,2648171599.8679147,2724798973.105059
2024-04-19 22:04:17.371273,2648173766.3950315,2724798914.750641
2024-04-19 22:04:23.202817,2648172192.976698,2724800546.0235405
2024-04-19 22:04:29.199063,2648173169.1900024,2724801010.804884
2024-04-19 22:04:35.168723,2648172083.7204847,2724800864.5424047
2024-04-19 22:04:40.581971,2648172102.962841,2724801037.1677732
2024-04-19 22:04:46.518693,2648170897.8645625,2724801228.430148
2024-04-19 22:04:52.458382,2648173083.4099283,2724799967.5279493
2024-04-19 22:04:58.399208,2648172492.9538856,2724800765.9501486
2024-04-19 22:05:04.194149,2648172445.592394,2724798069.754731
2024-04-19 22:05:10.210061,2648168284.571432,2724799988.819586
2024-04-19 22:05:16.213969,2648169110.3972473,2724799104.0996137
2024-04-19 22:05:22.172822,2648169877.6140823,2724797429.1726255
2024-04-19 22:05:28.132360,2648169519.963672,2724799118.3429117
2024-04-19 22:05:33.521676,2648170196.802471,2724800216.8627706
